"time"	"flux_1GHz"
"778"	920332776.656	44.1540451049805
"779"	920332786.656	44.3988456726074
"780"	920332796.656	43.7868423461914
"781"	920332806.66	44.2764472961426
"782"	920332816.66	44.3988456726074
"783"	920332826.66	44.0316429138184
"784"	920332836.66	44.3988456726074
"785"	920332846.66	44.6436462402344
"786"	920332856.66	44.7660484313965
"787"	920332866.66	45.0108489990234
"788"	920332876.66	44.2764472961426
"789"	920332886.66	43.4196434020996
"790"	920332896.66	45.0108489990234
"791"	920332906.66	44.1540451049805
"792"	920332916.66	44.2764472961426
"793"	920332926.66	44.5212478637695
"794"	920332936.66	44.0316429138184
"795"	920332946.66	44.5212478637695
"796"	920332956.66	44.1540451049805
"797"	920332966.66	44.7660484313965
"798"	920332976.66	44.7660484313965
"799"	920332986.66	44.6436462402344
"800"	920332996.66	44.0316429138184
"801"	920333006.66	44.6436462402344
"802"	920333016.66	44.3988456726074
"803"	920333026.66	43.9092445373535
"804"	920333036.66	45.0108489990234
"805"	920333046.66	44.0316429138184
"806"	920333056.66	44.6436462402344
"807"	920333066.66	45.0108489990234
"808"	920333076.66	44.1540451049805
"809"	920333086.66	42.8076400756836
"810"	920333096.66	44.0316429138184
"811"	920333106.66	44.7660484313965
"812"	920333116.66	44.3988456726074
"813"	920333126.66	44.0316429138184
"814"	920333136.66	44.0316429138184
"815"	920333146.66	45.0108489990234
"816"	920333156.66	44.7660484313965
"817"	920333166.66	45.1332473754883
"818"	920333176.66	43.7868423461914
"819"	920333186.66	43.9092445373535
"820"	920333196.66	44.2764472961426
"821"	920333206.66	44.6436462402344
"822"	920333216.66	44.5212478637695
"823"	920333226.66	43.7868423461914
"824"	920333236.66	44.5212478637695
"825"	920333246.66	44.5212478637695
"826"	920333256.66	44.2764472961426
"827"	920333266.66	44.5212478637695
"828"	920333276.66	44.3988456726074
"829"	920333286.66	45.0108489990234
"830"	920333296.66	44.2764472961426
"831"	920333306.66	44.3988456726074
"832"	920333316.66	44.1540451049805
"833"	920333326.66	43.7868423461914
"834"	920333336.66	44.6436462402344
"835"	920333346.66	44.5212478637695
"836"	920333356.66	44.2764472961426
"837"	920333366.66	43.9092445373535
"838"	920333376.66	44.1540451049805
"839"	920333386.66	44.8884468078613
"840"	920333396.66	43.5420417785645
"841"	920333406.66	43.9092445373535
"842"	920333416.66	44.5212478637695
"843"	920333426.66	44.2764472961426
"844"	920333436.66	44.0316429138184
"845"	920333446.66	43.9092445373535
"846"	920333456.66	43.9092445373535
"847"	920333466.66	44.2764472961426
"848"	920333476.66	44.0316429138184
"849"	920333486.66	44.7660484313965
"850"	920333496.66	44.3988456726074
"851"	920333506.66	43.6644439697266
"852"	920333516.66	44.5212478637695
"853"	920333526.66	44.2764472961426
"854"	920333536.66	45.6228485107422
"855"	920333546.66	44.5212478637695
"856"	920333556.66	44.0316429138184
"857"	920333566.66	44.3988456726074
"858"	920333576.66	44.1540451049805
"859"	920333586.66	44.1540451049805
"860"	920333596.66	44.1540451049805
"861"	920333606.66	44.1540451049805
"862"	920333616.66	44.7660484313965
"863"	920333626.66	45.2556495666504
"864"	920333636.66	44.5212478637695
"865"	920333646.66	44.6436462402344
"866"	920333656.66	44.1540451049805
"867"	920333666.66	45.1332473754883
"868"	920333676.66	44.8884468078613
"869"	920333686.66	44.3988456726074
"870"	920333696.66	43.6644439697266
"871"	920333706.66	43.9092445373535
"872"	920333716.66	44.7660484313965
"873"	920333726.66	45.1332473754883
"874"	920333736.66	44.6436462402344
"875"	920333746.66	44.1540451049805
"876"	920333756.66	44.8884468078613
"877"	920333766.66	44.3988456726074
"878"	920333776.66	44.1540451049805
"879"	920333786.66	44.7660484313965
"880"	920333796.66	44.3988456726074
"881"	920333806.66	44.3988456726074
"882"	920333816.66	44.5212478637695
"883"	920333826.66	45.0108489990234
"884"	920333836.66	44.6436462402344
"885"	920333846.66	45.0108489990234
"886"	920333856.66	44.1540451049805
"887"	920333866.66	45.1332473754883
"888"	920333876.66	45.1332473754883
"889"	920333886.66	44.6436462402344
"890"	920333896.66	45.3780479431152
"891"	920333906.66	45.7452507019043
"892"	920333916.66	45.6228485107422
"893"	920333926.66	44.8884468078613
"894"	920333936.66	44.8884468078613
"895"	920333946.66	44.5212478637695
"896"	920333956.66	45.5004501342773
"897"	920333966.66	43.9092445373535
"898"	920333976.66	45.2556495666504
"899"	920333986.66	44.6436462402344
"900"	920333996.66	45.6228485107422
"901"	920334006.66	44.1540451049805
"902"	920334016.66	45.5004501342773
"903"	920334026.66	44.8884468078613
"904"	920334036.66	44.6436462402344
"905"	920334046.66	45.7452507019043
"906"	920334056.66	44.7660484313965
"907"	920334066.66	44.6436462402344
"908"	920334076.66	44.3988456726074
"909"	920334086.66	45.0108489990234
"910"	920334096.66	45.1332473754883
"911"	920334106.66	44.5212478637695
"912"	920334116.66	44.3988456726074
"913"	920334126.66	45.3780479431152
"914"	920334136.66	44.8884468078613
"915"	920334146.66	44.7660484313965
"916"	920334156.66	45.0108489990234
"917"	920334166.66	43.4196434020996
"918"	920334176.66	44.6436462402344
"919"	920334186.66	43.7868423461914
"920"	920334196.66	44.2764472961426
"921"	920334206.66	44.0316429138184
"922"	920334216.66	44.2764472961426
"923"	920334226.66	44.6436462402344
"924"	920334236.66	43.2972412109375
"925"	920334246.66	43.9092445373535
"926"	920334256.66	44.5212478637695
"927"	920334266.66	44.0316429138184
"928"	920334276.66	43.7868423461914
"929"	920334286.66	45.1332473754883
"930"	920334296.66	44.5212478637695
"931"	920334306.66	44.5212478637695
"932"	920334316.66	44.1540451049805
"933"	920334326.66	44.8884468078613
"934"	920334336.66	44.5212478637695
"935"	920334346.66	44.2764472961426
"936"	920334356.66	43.9092445373535
"937"	920334366.66	43.9092445373535
"938"	920334376.66	44.5212478637695
"939"	920334386.66	44.0316429138184
"940"	920334396.66	45.3780479431152
"941"	920334406.66	44.7660484313965
"942"	920334416.66	44.8884468078613
"943"	920334426.66	45.5004501342773
"944"	920334436.66	45.2556495666504
"945"	920334446.66	44.7660484313965
"946"	920334456.66	44.6436462402344
"947"	920334466.66	44.0316429138184
"948"	920334476.66	44.5212478637695
"949"	920334486.66	44.8884468078613
"950"	920334496.66	44.5212478637695
"951"	920334506.66	44.1540451049805
"952"	920334516.66	44.8884468078613
"953"	920334526.66	44.8884468078613
"954"	920334536.66	44.2764472961426
"955"	920334546.66	44.5212478637695
"956"	920334556.66	44.6436462402344
"957"	920334566.66	45.2556495666504
"958"	920334576.66	44.6436462402344
"959"	920334586.66	44.2764472961426
"960"	920334596.66	45.1332473754883
"961"	920334606.66	44.2764472961426
"962"	920334616.66	43.4196434020996
"963"	920334626.66	43.7868423461914
"964"	920334636.66	44.5212478637695
"965"	920334646.66	44.3988456726074
"966"	920334656.66	43.5420417785645
"967"	920334666.66	45.1332473754883
"968"	920334676.66	44.7660484313965
"969"	920334686.66	44.7660484313965
"970"	920334696.66	44.2764472961426
"971"	920334706.66	44.5212478637695
"972"	920334716.66	44.2764472961426
"973"	920334726.66	44.7660484313965
"974"	920334736.66	44.0316429138184
"975"	920334746.66	44.6436462402344
"976"	920334756.66	44.0316429138184
"977"	920334766.66	44.6436462402344
"978"	920334776.66	44.5212478637695
"979"	920334786.66	44.2764472961426
"980"	920334796.66	44.6436462402344
"981"	920334806.66	44.7660484313965
"982"	920334816.66	44.2764472961426
"983"	920334826.66	44.2764472961426
"984"	920334836.66	44.5212478637695
"985"	920334846.66	44.5212478637695
"986"	920334856.66	44.6436462402344
"987"	920334866.66	43.9092445373535
"988"	920334876.66	45.3780479431152
"989"	920334886.66	44.6436462402344
"990"	920334896.66	44.8884468078613
"991"	920334906.656	44.1540451049805
"992"	920334916.66	44.5212478637695
"993"	920334926.656	44.6436462402344
"994"	920334936.66	44.2764472961426
"995"	920334946.656	44.7660484313965
"996"	920334956.66	44.3988456726074
"997"	920334966.656	45.0108489990234
"998"	920334976.656	44.2764472961426
"999"	920334986.656	44.5212478637695
"1000"	920334996.656	44.2764472961426
"1001"	920335006.656	44.5212478637695
"1002"	920335016.656	43.9092445373535
"1003"	920335026.656	44.7660484313965
"1004"	920335036.656	44.8884468078613
"1005"	920335046.656	43.9092445373535
"1006"	920335056.656	44.6436462402344
"1007"	920335066.656	44.2764472961426
"1008"	920335076.656	44.8884468078613
"1009"	920335086.656	44.6436462402344
"1010"	920335096.656	45.9900512695312
"1011"	920335106.656	44.2764472961426
"1012"	920335116.656	43.9092445373535
"1013"	920335126.656	44.1540451049805
"1014"	920335136.656	44.3988456726074
"1015"	920335146.656	44.3988456726074
"1016"	920335156.656	43.9092445373535
"1017"	920335166.656	44.8884468078613
"1018"	920335176.656	43.9092445373535
"1019"	920335186.656	44.0316429138184
"1020"	920335196.656	44.3988456726074
"1021"	920335206.656	44.8884468078613
"1022"	920335216.656	44.6436462402344
"1023"	920335226.656	44.7660484313965
"1024"	920335236.656	44.0316429138184
"1025"	920335246.656	44.6436462402344
"1026"	920335256.656	44.2764472961426
"1027"	920335266.656	44.8884468078613
"1028"	920335276.656	44.5212478637695
"1029"	920335286.656	44.0316429138184
"1030"	920335296.656	44.6436462402344
"1031"	920335306.656	44.5212478637695
"1032"	920335316.656	44.1540451049805
"1033"	920335326.656	44.7660484313965
"1034"	920335336.656	43.2972412109375
"1035"	920335346.656	44.1540451049805
"1036"	920335356.656	44.1540451049805
"1037"	920335366.656	45.2556495666504
"1038"	920335376.656	44.0316429138184
"1039"	920335386.656	45.0108489990234
"1040"	920335396.656	45.0108489990234
"1041"	920335406.656	44.1540451049805
"1042"	920335416.656	44.2764472961426
"1043"	920335426.656	44.5212478637695
"1044"	920335436.656	44.5212478637695
"1045"	920335446.656	44.0316429138184
"1046"	920335456.656	44.6436462402344
"1047"	920335466.656	44.5212478637695
"1048"	920335476.656	44.1540451049805
"1049"	920335486.656	44.5212478637695
"1050"	920335496.656	44.3988456726074
"1051"	920335506.656	44.7660484313965
"1052"	920335516.656	43.9092445373535
"1053"	920335526.656	45.2556495666504
"1054"	920335536.656	45.2556495666504
"1055"	920335546.656	44.5212478637695
"1056"	920335556.656	45.0108489990234
"1057"	920335566.656	44.5212478637695
"1058"	920335576.656	44.1540451049805
"1059"	920335586.656	45.1332473754883
"1060"	920335596.656	44.0316429138184
"1061"	920335606.656	44.5212478637695
"1062"	920335616.656	45.3780479431152
"1063"	920335626.656	45.1332473754883
"1064"	920335636.656	43.5420417785645
"1065"	920335646.656	45.0108489990234
"1066"	920335656.656	45.0108489990234
"1067"	920335666.656	44.7660484313965
"1068"	920335676.656	44.8884468078613
"1069"	920335686.656	45.6228485107422
"1070"	920335696.656	44.1540451049805
"1071"	920335706.656	45.2556495666504
"1072"	920335716.656	44.6436462402344
"1073"	920335726.656	45.3780479431152
"1074"	920335736.656	45.3780479431152
"1075"	920335746.656	44.6436462402344
"1076"	920335756.656	45.6228485107422
"1077"	920335766.656	44.7660484313965
"1078"	920335776.656	46.1124496459961
"1079"	920335786.656	45.7452507019043
"1080"	920335796.656	44.7660484313965
"1081"	920335806.656	45.2556495666504
"1082"	920335816.656	45.7452507019043
"1083"	920335826.656	45.7452507019043
"1084"	920335836.656	44.8884468078613
"1085"	920335846.656	44.8884468078613
"1086"	920335856.656	45.3780479431152
"1087"	920335866.656	45.2556495666504
"1088"	920335876.656	45.1332473754883
"1089"	920335886.656	44.6436462402344
"1090"	920335896.656	45.0108489990234
"1091"	920335906.656	44.8884468078613
"1092"	920335916.656	44.0316429138184
"1093"	920335926.656	44.3988456726074
"1094"	920335936.656	45.3780479431152
"1095"	920335946.656	45.5004501342773
"1096"	920335956.656	45.7452507019043
"1097"	920335966.656	45.1332473754883
"1098"	920335976.656	44.6436462402344
"1099"	920335986.656	45.1332473754883
"1100"	920335996.656	43.7868423461914
"1101"	920336006.656	43.9092445373535
"1102"	920336016.656	44.5212478637695
"1103"	920336026.656	45.0108489990234
"1104"	920336036.656	45.0108489990234
"1105"	920336046.656	43.5420417785645
"1106"	920336056.656	44.0316429138184
"1107"	920336066.656	44.1540451049805
"1108"	920336076.656	44.1540451049805
"1109"	920336086.656	44.3988456726074
"1110"	920336096.656	44.6436462402344
"1111"	920336106.656	44.5212478637695
"1112"	920336116.656	45.6228485107422
"1113"	920336126.656	44.1540451049805
"1114"	920336136.656	44.8884468078613
"1115"	920336146.656	45.0108489990234
"1116"	920336156.656	43.7868423461914
"1117"	920336166.656	44.8884468078613
"1118"	920336176.656	43.6644439697266
"1119"	920336186.656	44.6436462402344
"1120"	920336196.656	44.8884468078613
"1121"	920336206.656	44.5212478637695
"1122"	920336216.656	45.0108489990234
"1123"	920336226.656	44.1540451049805
"1124"	920336236.656	43.7868423461914
"1125"	920336246.656	44.1540451049805
"1126"	920336256.656	44.3988456726074
"1127"	920336266.656	43.5420417785645
"1128"	920336276.656	44.3988456726074
"1129"	920336286.656	44.0316429138184
"1130"	920336296.656	44.7660484313965
"1131"	920336306.656	44.6436462402344
"1132"	920336316.656	45.5004501342773
"1133"	920336326.656	44.5212478637695
"1134"	920336336.656	45.0108489990234
"1135"	920336346.656	44.8884468078613
"1136"	920336356.656	43.5420417785645
"1137"	920336366.656	44.2764472961426
"1138"	920336376.656	44.8884468078613
"1139"	920336386.656	44.7660484313965
"1140"	920336396.656	44.5212478637695
"1141"	920336406.656	43.1748428344727
"1142"	920336416.656	44.1540451049805
"1143"	920336426.656	44.5212478637695
"1144"	920336436.656	43.9092445373535
"1145"	920336446.656	44.5212478637695
"1146"	920336456.656	44.1540451049805
"1147"	920336466.656	44.7660484313965
"1148"	920336476.656	44.8884468078613
"1149"	920336486.656	44.6436462402344
"1150"	920336496.656	44.1540451049805
"1151"	920336506.656	44.0316429138184
"1152"	920336516.656	44.6436462402344
"1153"	920336526.656	44.3988456726074
"1154"	920336536.656	43.1748428344727
"1155"	920336546.656	44.6436462402344
"1156"	920336556.656	44.6436462402344
"1157"	920336566.656	44.2764472961426
"1158"	920336576.656	44.0316429138184
"1159"	920336586.656	44.3988456726074
"1160"	920336596.656	43.7868423461914
"1161"	920336606.656	44.5212478637695
"1162"	920336616.656	44.6436462402344
"1163"	920336626.656	45.1332473754883
"1164"	920336636.656	44.8884468078613
"1165"	920336646.656	44.5212478637695
"1166"	920336656.656	44.6436462402344
"1167"	920336666.656	44.5212478637695
"1168"	920336676.656	43.7868423461914
"1169"	920336686.656	44.6436462402344
"1170"	920336696.656	44.3988456726074
"1171"	920336706.656	45.0108489990234
"1172"	920336716.656	44.2764472961426
"1173"	920336726.656	44.5212478637695
"1174"	920336736.656	44.5212478637695
"1175"	920336746.656	44.3988456726074
"1176"	920336756.656	44.3988456726074
"1177"	920336766.656	44.8884468078613
"1178"	920336776.656	44.2764472961426
"1179"	920336786.656	44.0316429138184
"1180"	920336796.656	44.2764472961426
"1181"	920336806.656	44.0316429138184
"1182"	920336816.656	45.0108489990234
"1183"	920336826.656	43.6644439697266
"1184"	920336836.656	44.2764472961426
"1185"	920336846.656	44.0316429138184
"1186"	920336856.656	43.9092445373535
"1187"	920336866.656	44.1540451049805
"1188"	920336876.656	44.5212478637695
"1189"	920336886.656	43.7868423461914
"1190"	920336896.656	44.1540451049805
"1191"	920336906.656	44.6436462402344
"1192"	920336916.656	43.9092445373535
"1193"	920336926.656	44.6436462402344
"1194"	920336936.656	45.1332473754883
"1195"	920336946.656	44.1540451049805
"1196"	920336956.656	45.0108489990234
"1197"	920336966.656	44.3988456726074
"1198"	920336976.656	44.3988456726074
"1199"	920336986.656	44.8884468078613
"1200"	920336996.656	44.3988456726074
"1201"	920337006.656	45.1332473754883
"1202"	920337016.656	44.6436462402344
"1203"	920337026.656	44.3988456726074
"1204"	920337036.656	44.6436462402344
"1205"	920337046.656	44.8884468078613
"1206"	920337056.656	44.5212478637695
"1207"	920337066.656	44.0316429138184
"1208"	920337076.656	44.5212478637695
"1209"	920337086.656	44.6436462402344
"1210"	920337096.656	44.5212478637695
"1211"	920337106.656	44.2764472961426
"1212"	920337116.656	44.8884468078613
"1213"	920337126.656	45.0108489990234
"1214"	920337136.656	45.2556495666504
"1215"	920337146.656	44.6436462402344
"1216"	920337156.656	44.0316429138184
"1217"	920337166.656	44.0316429138184
"1218"	920337176.656	45.0108489990234
"1219"	920337186.656	44.1540451049805
"1220"	920337196.656	44.6436462402344
"1221"	920337206.656	44.3988456726074
"1222"	920337216.656	44.7660484313965
"1223"	920337226.656	44.0316429138184
"1224"	920337236.656	44.7660484313965
"1225"	920337246.656	44.3988456726074
"1226"	920337256.656	44.1540451049805
"1227"	920337266.656	44.1540451049805
"1228"	920337276.656	45.0108489990234
"1229"	920337286.656	43.9092445373535
"1230"	920337296.656	45.2556495666504
"1231"	920337306.656	44.2764472961426
"1232"	920337316.656	43.9092445373535
"1233"	920337326.656	45.2556495666504
"1234"	920337336.656	44.2764472961426
"1235"	920337346.656	44.2764472961426
"1236"	920337356.656	45.2556495666504
"1237"	920337366.656	44.2764472961426
"1238"	920337376.656	44.3988456726074
"1239"	920337386.656	44.5212478637695
"1240"	920337396.656	45.3780479431152
"1241"	920337406.656	44.3988456726074
"1242"	920337416.656	44.2764472961426
"1243"	920337426.656	44.3988456726074
"1244"	920337436.656	44.7660484313965
"1245"	920337446.656	44.6436462402344
"1246"	920337456.656	44.3988456726074
"1247"	920337466.656	44.0316429138184
"1248"	920337476.656	45.2556495666504
"1249"	920337486.656	44.5212478637695
"1250"	920337496.656	44.3988456726074
"1251"	920337506.656	44.8884468078613
"1252"	920337516.656	45.1332473754883
"1253"	920337526.656	44.7660484313965
"1254"	920337536.656	44.3988456726074
"1255"	920337546.656	44.0316429138184
"1256"	920337556.656	44.5212478637695
"1257"	920337566.656	45.0108489990234
"1258"	920337576.656	44.6436462402344
"1259"	920337586.656	44.2764472961426
"1260"	920337596.656	45.3780479431152
"1261"	920337606.656	44.6436462402344
"1262"	920337616.656	44.6436462402344
"1263"	920337626.656	44.1540451049805
"1264"	920337636.656	44.7660484313965
"1265"	920337646.656	44.6436462402344
"1266"	920337656.656	44.5212478637695
"1267"	920337666.656	44.7660484313965
"1268"	920337676.656	44.7660484313965
"1269"	920337686.656	44.2764472961426
"1270"	920337696.656	44.7660484313965
"1271"	920337706.656	44.6436462402344
"1272"	920337716.656	45.2556495666504
"1273"	920337726.656	45.5004501342773
"1274"	920337736.656	44.8884468078613
"1275"	920337746.656	44.8884468078613
"1276"	920337756.656	44.2764472961426
"1277"	920337766.656	45.2556495666504
"1278"	920337776.656	45.1332473754883
"1279"	920337786.656	45.8676490783691
"1280"	920337796.656	44.6436462402344
"1281"	920337806.656	45.1332473754883
"1282"	920337816.656	44.1540451049805
"1283"	920337826.656	45.2556495666504
"1284"	920337836.656	44.5212478637695
"1285"	920337846.656	45.3780479431152
"1286"	920337856.656	44.7660484313965
"1287"	920337866.656	45.1332473754883
"1288"	920337876.656	44.1540451049805
"1289"	920337886.656	44.5212478637695
"1290"	920337896.656	44.6436462402344
"1291"	920337906.656	44.7660484313965
"1292"	920337916.656	45.2556495666504
"1293"	920337926.656	44.8884468078613
"1294"	920337936.656	44.2764472961426
"1295"	920337946.656	44.0316429138184
"1296"	920337956.656	44.7660484313965
"1297"	920337966.656	44.7660484313965
"1298"	920337976.656	44.3988456726074
"1299"	920337986.656	44.2764472961426
"1300"	920337996.656	44.2764472961426
"1301"	920338006.656	44.3988456726074
"1302"	920338016.656	44.3988456726074
"1303"	920338026.656	44.0316429138184
"1304"	920338036.656	45.2556495666504
"1305"	920338046.656	44.5212478637695
"1306"	920338056.656	45.1332473754883
"1307"	920338066.656	44.1540451049805
"1308"	920338076.656	44.1540451049805
"1309"	920338086.656	44.5212478637695
"1310"	920338096.656	45.2556495666504
"1311"	920338106.656	44.7660484313965
"1312"	920338116.656	44.3988456726074
"1313"	920338126.656	44.1540451049805
"1314"	920338136.656	44.2764472961426
"1315"	920338146.656	44.8884468078613
"1316"	920338156.656	45.0108489990234
"1317"	920338166.656	44.3988456726074
"1318"	920338176.656	44.3988456726074
"1319"	920338186.656	44.3988456726074
"1320"	920338196.656	44.6436462402344
"1321"	920338206.656	45.1332473754883
"1322"	920338216.656	44.2764472961426
"1323"	920338226.656	44.3988456726074
"1324"	920338236.656	44.1540451049805
"1325"	920338246.656	44.1540451049805
"1326"	920338256.656	44.2764472961426
"1327"	920338266.656	44.3988456726074
"1328"	920338276.656	43.6644439697266
"1329"	920338286.656	43.7868423461914
"1330"	920338296.656	44.6436462402344
"1331"	920338306.656	44.7660484313965
"1332"	920338316.656	44.3988456726074
"1333"	920338326.656	44.7660484313965
"1334"	920338336.656	44.7660484313965
"1335"	920338346.656	44.7660484313965
"1336"	920338356.656	44.0316429138184
"1337"	920338366.656	44.3988456726074
"1338"	920338376.656	44.7660484313965
"1339"	920338386.656	45.0108489990234
"1340"	920338396.656	44.3988456726074
"1341"	920338406.656	44.3988456726074
"1342"	920338416.656	44.7660484313965
"1343"	920338426.656	44.0316429138184
"1344"	920338436.656	44.7660484313965
"1345"	920338446.656	44.1540451049805
"1346"	920338456.656	44.5212478637695
"1347"	920338466.656	44.5212478637695
"1348"	920338476.656	45.0108489990234
"1349"	920338486.656	45.5004501342773
"1350"	920338496.656	45.3780479431152
"1351"	920338506.656	45.0108489990234
"1352"	920338516.656	45.1332473754883
"1353"	920338526.656	44.6436462402344
"1354"	920338536.656	44.1540451049805
"1355"	920338546.656	44.1540451049805
"1356"	920338556.656	44.1540451049805
"1357"	920338566.656	44.8884468078613
"1358"	920338576.656	44.5212478637695
"1359"	920338586.656	44.2764472961426
"1360"	920338596.656	43.7868423461914
"1361"	920338606.656	45.1332473754883
"1362"	920338616.656	44.6436462402344
"1363"	920338626.656	44.5212478637695
"1364"	920338636.656	45.0108489990234
"1365"	920338646.656	45.1332473754883
"1366"	920338656.656	44.1540451049805
"1367"	920338666.656	44.3988456726074
"1368"	920338676.656	44.3988456726074
"1369"	920338686.656	44.6436462402344
"1370"	920338696.656	44.6436462402344
"1371"	920338706.656	43.9092445373535
"1372"	920338716.656	44.0316429138184
"1373"	920338726.656	45.0108489990234
"1374"	920338736.656	45.0108489990234
"1375"	920338746.656	44.2764472961426
"1376"	920338756.656	44.1540451049805
"1377"	920338766.656	44.6436462402344
"1378"	920338776.656	44.2764472961426
"1379"	920338786.656	44.0316429138184
"1380"	920338796.656	44.8884468078613
"1381"	920338806.656	44.3988456726074
"1382"	920338816.656	44.2764472961426
"1383"	920338826.656	44.2764472961426
"1384"	920338836.656	44.5212478637695
"1385"	920338846.656	44.5212478637695
"1386"	920338856.656	44.3988456726074
"1387"	920338866.656	45.2556495666504
"1388"	920338876.656	43.6644439697266
"1389"	920338886.656	44.1540451049805
"1390"	920338896.656	44.1540451049805
"1391"	920338906.656	45.3780479431152
"1392"	920338916.656	44.5212478637695
"1393"	920338926.656	44.2764472961426
"1394"	920338936.656	44.2764472961426
"1395"	920338946.656	44.3988456726074
"1396"	920338956.656	45.1332473754883
"1397"	920338966.656	45.1332473754883
"1398"	920338976.656	44.3988456726074
"1399"	920338986.656	45.3780479431152
"1400"	920338996.656	44.3988456726074
"1401"	920339006.656	44.7660484313965
"1402"	920339016.656	44.1540451049805
"1403"	920339026.656	44.5212478637695
"1404"	920339036.656	44.8884468078613
"1405"	920339046.656	44.8884468078613
"1406"	920339056.656	44.5212478637695
"1407"	920339066.656	44.7660484313965
"1408"	920339076.656	44.7660484313965
"1409"	920339086.656	45.1332473754883
"1410"	920339096.656	45.1332473754883
"1411"	920339106.656	44.7660484313965
"1412"	920339116.656	45.5004501342773
"1413"	920339126.656	44.6436462402344
"1414"	920339136.656	44.8884468078613
"1415"	920339146.656	45.1332473754883
"1416"	920339156.656	44.5212478637695
"1417"	920339166.656	45.0108489990234
"1418"	920339176.656	45.0108489990234
"1419"	920339186.656	44.8884468078613
"1420"	920339196.652	44.8884468078613
"1421"	920339206.652	44.8884468078613
"1422"	920339216.652	44.2764472961426
"1423"	920339226.652	44.8884468078613
"1424"	920339236.652	45.2556495666504
"1425"	920339246.652	45.2556495666504
"1426"	920339256.652	44.3988456726074
"1427"	920339266.652	44.6436462402344
"1428"	920339276.652	44.3988456726074
"1429"	920339286.652	44.0316429138184
"1430"	920339296.652	45.1332473754883
"1431"	920339306.652	44.5212478637695
"1432"	920339316.652	44.6436462402344
"1433"	920339326.652	44.8884468078613
"1434"	920339336.652	44.0316429138184
"1435"	920339346.652	44.5212478637695
"1436"	920339356.652	45.5004501342773
"1437"	920339366.652	44.1540451049805
"1438"	920339376.652	45.6228485107422
"1439"	920339386.652	45.0108489990234
"1440"	920339396.652	44.7660484313965
"1441"	920339406.652	44.6436462402344
"1442"	920339416.652	44.6436462402344
"1443"	920339426.652	44.6436462402344
"1444"	920339436.652	44.6436462402344
"1445"	920339446.652	44.5212478637695
"1446"	920339456.652	44.3988456726074
"1447"	920339466.652	44.5212478637695
"1448"	920339476.652	44.7660484313965
"1449"	920339486.652	44.7660484313965
"1450"	920339496.652	43.6644439697266
"1451"	920339506.652	44.6436462402344
"1452"	920339516.652	44.7660484313965
"1453"	920339526.652	44.1540451049805
"1454"	920339536.652	44.7660484313965
"1455"	920339546.652	44.0316429138184
"1456"	920339556.652	43.7868423461914
"1457"	920339566.652	45.6228485107422
"1458"	920339576.652	44.5212478637695
"1459"	920339586.652	44.1540451049805
"1460"	920339596.652	44.3988456726074
"1461"	920339606.652	45.0108489990234
"1462"	920339616.652	44.5212478637695
"1463"	920339626.652	44.0316429138184
"1464"	920339636.652	44.0316429138184
"1465"	920339646.652	44.5212478637695
"1466"	920339656.652	44.8884468078613
"1467"	920339666.652	44.7660484313965
"1468"	920339676.652	43.5420417785645
"1469"	920339686.652	44.1540451049805
"1470"	920339696.652	44.0316429138184
"1471"	920339706.652	44.8884468078613
"1472"	920339716.652	43.6644439697266
"1473"	920339726.652	44.1540451049805
"1474"	920339736.652	44.5212478637695
"1475"	920339746.652	44.6436462402344
"1476"	920339756.652	43.9092445373535
"1477"	920339766.652	44.1540451049805
"1478"	920339776.652	43.4196434020996
"1479"	920339786.652	44.6436462402344
"1480"	920339796.652	43.7868423461914
"1481"	920339806.652	44.5212478637695
"1482"	920339816.652	44.2764472961426
"1483"	920339826.652	44.1540451049805
"1484"	920339836.652	44.6436462402344
"1485"	920339846.652	43.7868423461914
"1486"	920339856.652	44.5212478637695
"1487"	920339866.652	45.5004501342773
"1488"	920339876.652	44.3988456726074
"1489"	920339886.652	44.2764472961426
"1490"	920339896.652	44.0316429138184
"1491"	920339906.652	44.6436462402344
"1492"	920339916.652	44.5212478637695
"1493"	920339926.652	44.0316429138184
"1494"	920339936.652	43.5420417785645
"1495"	920339946.652	44.3988456726074
"1496"	920339956.652	44.5212478637695
"1497"	920339966.652	44.5212478637695
"1498"	920339976.652	44.2764472961426
"1499"	920339986.652	44.7660484313965
"1500"	920339996.652	44.3988456726074
"1501"	920340006.652	43.9092445373535
"1502"	920340016.652	44.0316429138184
"1503"	920340026.652	44.7660484313965
"1504"	920340036.652	44.6436462402344
"1505"	920340046.652	44.2764472961426
"1506"	920340056.652	45.0108489990234
"1507"	920340066.652	44.0316429138184
"1508"	920340076.652	44.8884468078613
"1509"	920340086.652	43.7868423461914
"1510"	920340096.652	44.5212478637695
"1511"	920340106.652	43.6644439697266
"1512"	920340116.652	43.7868423461914
"1513"	920340126.652	44.1540451049805
"1514"	920340136.652	43.9092445373535
"1515"	920340146.652	44.0316429138184
"1516"	920340156.652	44.0316429138184
"1517"	920340166.652	44.2764472961426
"1518"	920340176.652	44.1540451049805
"1519"	920340186.652	43.9092445373535
"1520"	920340196.652	44.6436462402344
"1521"	920340206.652	44.0316429138184
"1522"	920340216.652	44.3988456726074
"1523"	920340226.652	44.5212478637695
"1524"	920340236.652	44.3988456726074
